"SiteNumber","IslandCode","IslandName","SiteCode","SiteName","Species","ScientificName","CommonName","SurveyYear","SurveyDate","TotalCount","MeanDensity_sqm","StandardDeviation","StandardError","QuadratsSampled","TotalAreaSurveyed_sqm"
12,"AN","Anacapa Island","CC","Cathedral Cove",2005.50,"Pterygophora californica","California sea palm, juvenile",2002,6/17/2002 0:00:00,0.00,0.00,0.00,0.00,12,24.00
12,"AN","Anacapa Island","CC","Cathedral Cove",2005.50,"Pterygophora californica","California sea palm, juvenile",2003,7/21/2003 0:00:00,0.00,0.00,0.00,0.00,12,24.00
12,"AN","Anacapa Island","CC","Cathedral Cove",2005.50,"Pterygophora californica","California sea palm, juvenile",2004,8/9/2004 0:00:00,0.00,0.00,0.00,0.00,12,24.00
12,"AN","Anacapa Island","CC","Cathedral Cove",2005.50,"Pterygophora californica","California sea palm, juvenile",2005,6/27/2005 0:00:00,0.00,0.00,0.00,0.00,12,24.00
12,"AN","Anacapa Island","CC","Cathedral Cove",2005.50,"Pterygophora californica","California sea palm, juvenile",2006,8/3/2006 0:00:00,0.00,0.00,0.00,0.00,12,24.00
12,"AN","Anacapa Island","CC","Cathedral Cove",2005.50,"Pterygophora californica","California sea palm, juvenile",2007,9/4/2007 0:00:00,0.00,0.00,0.00,0.00,12,24.00
12,"AN","Anacapa Island","CC","Cathedral Cove",2005.50,"Pterygophora californica","California sea palm, juvenile",2008,8/19/2008 0:00:00,0.00,0.00,0.00,0.00,12,24.00
12,"AN","Anacapa Island","CC","Cathedral Cove",2005.50,"Pterygophora californica","California sea palm, juvenile",2009,7/28/2009 0:00:00,3.00,0.12,0.43,0.12,12,24.00
12,"AN","Anacapa Island","CC","Cathedral Cove",2005.50,"Pterygophora californica","California sea palm, juvenile",2010,6/14/2010 0:00:00,0.00,0.00,0.00,0.00,12,24.00
12,"AN","Anacapa Island","CC","Cathedral Cove",2005.50,"Pterygophora californica","California sea palm, juvenile",2011,5/19/2011 0:00:00,1.00,0.04,0.14,0.04,12,24.00
12,"AN","Anacapa Island","CC","Cathedral Cove",2005.50,"Pterygophora californica","California sea palm, juvenile",2012,6/25/2012 0:00:00,0.00,0.00,0.00,0.00,12,24.00
12,"AN","Anacapa Island","CC","Cathedral Cove",2005.50,"Pterygophora californica","California sea palm, juvenile",2013,5/31/2013 0:00:00,0.00,0.00,0.00,0.00,12,24.00
12,"AN","Anacapa Island","CC","Cathedral Cove",2005.50,"Pterygophora californica","California sea palm, juvenile",2014,5/29/2014 0:00:00,0.00,0.00,0.00,0.00,12,24.00
12,"AN","Anacapa Island","CC","Cathedral Cove",2005.50,"Pterygophora californica","California sea palm, juvenile",2015,5/27/2015 0:00:00,1.00,0.04,0.14,0.04,12,24.00
12,"AN","Anacapa Island","CC","Cathedral Cove",2005.50,"Pterygophora californica","California sea palm, juvenile",2016,6/22/2016 0:00:00,0.00,0.00,0.00,0.00,12,24.00
12,"AN","Anacapa Island","CC","Cathedral Cove",2005.50,"Pterygophora californica","California sea palm, juvenile",2017,6/23/2017 0:00:00,0.00,0.00,0.00,0.00,12,24.00
12,"AN","Anacapa Island","CC","Cathedral Cove",2006.00,"Laminaria farlowii","oar weed, adult (>10cm wide)",1996,8/5/1996 0:00:00,1.00,0.04,0.14,0.04,12,24.00
12,"AN","Anacapa Island","CC","Cathedral Cove",2006.00,"Laminaria farlowii","oar weed, adult (>10cm wide)",1997,8/18/1997 0:00:00,8.00,0.33,0.57,0.16,12,24.00
12,"AN","Anacapa Island","CC","Cathedral Cove",2006.00,"Laminaria farlowii","oar weed, adult (>10cm wide)",1998,7/20/1998 0:00:00,0.00,0.00,0.00,0.00,12,24.00
12,"AN","Anacapa Island","CC","Cathedral Cove",2006.00,"Laminaria farlowii","oar weed, adult (>10cm wide)",1999,8/2/1999 0:00:00,0.00,0.00,0.00,0.00,12,24.00
12,"AN","Anacapa Island","CC","Cathedral Cove",2006.00,"Laminaria farlowii","oar weed, adult (>10cm wide)",2000,6/12/2000 0:00:00,3.00,0.12,0.31,0.08,12,24.00
12,"AN","Anacapa Island","CC","Cathedral Cove",2006.00,"Laminaria farlowii","oar weed, adult (>10cm wide)",2001,8/13/2001 0:00:00,6.00,0.25,0.62,0.17,12,24.00
12,"AN","Anacapa Island","CC","Cathedral Cove",2006.00,"Laminaria farlowii","oar weed, adult (>10cm wide)",2002,6/17/2002 0:00:00,0.00,0.00,0.00,0.00,12,24.00
12,"AN","Anacapa Island","CC","Cathedral Cove",2006.00,"Laminaria farlowii","oar weed, adult (>10cm wide)",2003,7/21/2003 0:00:00,0.00,0.00,0.00,0.00,12,24.00
12,"AN","Anacapa Island","CC","Cathedral Cove",2006.00,"Laminaria farlowii","oar weed, adult (>10cm wide)",2004,8/9/2004 0:00:00,1.00,0.04,0.14,0.04,12,24.00
12,"AN","Anacapa Island","CC","Cathedral Cove",2006.00,"Laminaria farlowii","oar weed, adult (>10cm wide)",2005,6/27/2005 0:00:00,6.00,0.25,0.58,0.16,12,24.00
12,"AN","Anacapa Island","CC","Cathedral Cove",2006.00,"Laminaria farlowii","oar weed, adult (>10cm wide)",2006,8/3/2006 0:00:00,47.00,1.95,1.65,0.47,12,24.00
12,"AN","Anacapa Island","CC","Cathedral Cove",2006.00,"Laminaria farlowii","oar weed, adult (>10cm wide)",2007,9/4/2007 0:00:00,51.00,2.12,1.87,0.54,12,24.00
12,"AN","Anacapa Island","CC","Cathedral Cove",2006.00,"Laminaria farlowii","oar weed, adult (>10cm wide)",2008,8/19/2008 0:00:00,159.00,6.62,4.16,1.20,12,24.00
12,"AN","Anacapa Island","CC","Cathedral Cove",2006.00,"Laminaria farlowii","oar weed, adult (>10cm wide)",2009,7/28/2009 0:00:00,214.00,8.91,2.91,0.84,12,24.00
12,"AN","Anacapa Island","CC","Cathedral Cove",2006.00,"Laminaria farlowii","oar weed, adult (>10cm wide)",2010,6/14/2010 0:00:00,118.00,4.91,4.49,1.29,12,24.00
12,"AN","Anacapa Island","CC","Cathedral Cove",2006.00,"Laminaria farlowii","oar weed, adult (>10cm wide)",2011,5/19/2011 0:00:00,209.00,8.70,3.76,1.08,12,24.00
12,"AN","Anacapa Island","CC","Cathedral Cove",2006.00,"Laminaria farlowii","oar weed, adult (>10cm wide)",2012,6/25/2012 0:00:00,246.00,10.25,4.25,1.22,12,24.00
12,"AN","Anacapa Island","CC","Cathedral Cove",2006.00,"Laminaria farlowii","oar weed, adult (>10cm wide)",2013,5/31/2013 0:00:00,110.00,4.58,3.61,1.04,12,24.00
12,"AN","Anacapa Island","CC","Cathedral Cove",2006.00,"Laminaria farlowii","oar weed, adult (>10cm wide)",2014,5/29/2014 0:00:00,209.00,8.70,5.25,1.51,12,24.00
12,"AN","Anacapa Island","CC","Cathedral Cove",2006.00,"Laminaria farlowii","oar weed, adult (>10cm wide)",2015,5/27/2015 0:00:00,111.00,4.62,5.14,1.48,12,24.00
12,"AN","Anacapa Island","CC","Cathedral Cove",2006.00,"Laminaria farlowii","oar weed, adult (>10cm wide)",2016,6/22/2016 0:00:00,41.00,1.70,2.06,0.59,12,24.00
12,"AN","Anacapa Island","CC","Cathedral Cove",2006.00,"Laminaria farlowii","oar weed, adult (>10cm wide)",2017,6/23/2017 0:00:00,52.00,2.16,2.42,0.69,12,24.00
12,"AN","Anacapa Island","CC","Cathedral Cove",2006.50,"Laminaria farlowii","oar weed, juvenile (<10cm wide)",1996,8/5/1996 0:00:00,39.00,1.62,3.96,1.14,12,24.00
12,"AN","Anacapa Island","CC","Cathedral Cove",2006.50,"Laminaria farlowii","oar weed, juvenile (<10cm wide)",1997,8/18/1997 0:00:00,19.00,0.79,1.71,0.49,12,24.00
12,"AN","Anacapa Island","CC","Cathedral Cove",2006.50,"Laminaria farlowii","oar weed, juvenile (<10cm wide)",1998,7/20/1998 0:00:00,0.00,0.00,0.00,0.00,12,24.00
12,"AN","Anacapa Island","CC","Cathedral Cove",2006.50,"Laminaria farlowii","oar weed, juvenile (<10cm wide)",1999,8/2/1999 0:00:00,10.00,0.41,1.06,0.30,12,24.00
12,"AN","Anacapa Island","CC","Cathedral Cove",2006.50,"Laminaria farlowii","oar weed, juvenile (<10cm wide)",2000,6/12/2000 0:00:00,57.00,2.37,2.60,0.75,12,24.00
12,"AN","Anacapa Island","CC","Cathedral Cove",2006.50,"Laminaria farlowii","oar weed, juvenile (<10cm wide)",2001,8/13/2001 0:00:00,1.00,0.04,0.14,0.04,12,24.00
12,"AN","Anacapa Island","CC","Cathedral Cove",2006.50,"Laminaria farlowii","oar weed, juvenile (<10cm wide)",2002,6/17/2002 0:00:00,0.00,0.00,0.00,0.00,12,24.00
12,"AN","Anacapa Island","CC","Cathedral Cove",2006.50,"Laminaria farlowii","oar weed, juvenile (<10cm wide)",2003,7/21/2003 0:00:00,2.00,0.08,0.19,0.05,12,24.00
12,"AN","Anacapa Island","CC","Cathedral Cove",2006.50,"Laminaria farlowii","oar weed, juvenile (<10cm wide)",2004,8/9/2004 0:00:00,8.00,0.33,0.86,0.24,12,24.00
12,"AN","Anacapa Island","CC","Cathedral Cove",2006.50,"Laminaria farlowii","oar weed, juvenile (<10cm wide)",2005,6/27/2005 0:00:00,193.00,8.04,5.50,1.59,12,24.00
12,"AN","Anacapa Island","CC","Cathedral Cove",2006.50,"Laminaria farlowii","oar weed, juvenile (<10cm wide)",2006,8/3/2006 0:00:00,282.00,11.75,6.92,2.00,12,24.00
12,"AN","Anacapa Island","CC","Cathedral Cove",2006.50,"Laminaria farlowii","oar weed, juvenile (<10cm wide)",2007,9/4/2007 0:00:00,552.00,23.00,21.92,6.32,12,24.00
12,"AN","Anacapa Island","CC","Cathedral Cove",2006.50,"Laminaria farlowii","oar weed, juvenile (<10cm wide)",2008,8/19/2008 0:00:00,539.00,22.45,25.46,7.35,12,24.00
12,"AN","Anacapa Island","CC","Cathedral Cove",2006.50,"Laminaria farlowii","oar weed, juvenile (<10cm wide)",2009,7/28/2009 0:00:00,550.00,22.91,21.41,6.18,12,24.00
12,"AN","Anacapa Island","CC","Cathedral Cove",2006.50,"Laminaria farlowii","oar weed, juvenile (<10cm wide)",2010,6/14/2010 0:00:00,600.00,25.00,21.24,6.13,12,24.00
12,"AN","Anacapa Island","CC","Cathedral Cove",2006.50,"Laminaria farlowii","oar weed, juvenile (<10cm wide)",2011,5/19/2011 0:00:00,802.00,33.41,15.28,4.41,12,24.00
12,"AN","Anacapa Island","CC","Cathedral Cove",2006.50,"Laminaria farlowii","oar weed, juvenile (<10cm wide)",2012,6/25/2012 0:00:00,1055.00,43.95,31.92,9.21,12,24.00
12,"AN","Anacapa Island","CC","Cathedral Cove",2006.50,"Laminaria farlowii","oar weed, juvenile (<10cm wide)",2013,5/31/2013 0:00:00,780.00,32.50,46.77,13.50,12,24.00
12,"AN","Anacapa Island","CC","Cathedral Cove",2006.50,"Laminaria farlowii","oar weed, juvenile (<10cm wide)",2014,5/29/2014 0:00:00,836.00,34.83,34.74,10.03,12,24.00
12,"AN","Anacapa Island","CC","Cathedral Cove",2006.50,"Laminaria farlowii","oar weed, juvenile (<10cm wide)",2015,5/27/2015 0:00:00,276.00,11.50,9.95,2.87,12,24.00
12,"AN","Anacapa Island","CC","Cathedral Cove",2006.50,"Laminaria farlowii","oar weed, juvenile (<10cm wide)",2016,6/22/2016 0:00:00,54.00,2.25,2.95,0.85,12,24.00
12,"AN","Anacapa Island","CC","Cathedral Cove",2006.50,"Laminaria farlowii","oar weed, juvenile (<10cm wide)",2017,6/23/2017 0:00:00,1408.00,58.66,64.30,18.56,12,24.00
12,"AN","Anacapa Island","CC","Cathedral Cove",2010.00,"Macrocystis pyrifera","giant kelp, all",1982,9/15/1982 0:00:00,111.00,3.70,3.33,0.60,30,30.00
12,"AN","Anacapa Island","CC","Cathedral Cove",2010.00,"Macrocystis pyrifera","giant kelp, all",1983,8/8/1983 0:00:00,503.00,12.57,10.75,1.69,40,40.00
12,"AN","Anacapa Island","CC","Cathedral Cove",2010.00,"Macrocystis pyrifera","giant kelp, all",1984,8/13/1984 0:00:00,88.00,2.20,3.65,0.57,40,40.00
12,"AN","Anacapa Island","CC","Cathedral Cove",2010.00,"Macrocystis pyrifera","giant kelp, all",1985,6/10/1985 0:00:00,16.00,0.40,0.66,0.14,20,40.00
12,"AN","Anacapa Island","CC","Cathedral Cove",2010.00,"Macrocystis pyrifera","giant kelp, all",1986,8/25/1986 0:00:00,6.00,0.15,0.67,0.15,20,40.00
12,"AN","Anacapa Island","CC","Cathedral Cove",2010.00,"Macrocystis pyrifera","giant kelp, all",1987,7/13/1987 0:00:00,36.00,0.89,1.96,0.43,20,40.00
12,"AN","Anacapa Island","CC","Cathedral Cove",2010.00,"Macrocystis pyrifera","giant kelp, all",1988,9/1/1988 0:00:00,5.00,0.12,0.45,0.10,20,40.00
12,"AN","Anacapa Island","CC","Cathedral Cove",2010.00,"Macrocystis pyrifera","giant kelp, all",1989,6/22/1989 0:00:00,61.00,1.52,3.18,0.71,20,40.00
12,"AN","Anacapa Island","CC","Cathedral Cove",2010.00,"Macrocystis pyrifera","giant kelp, all",1990,8/21/1990 0:00:00,53.00,1.32,3.36,0.75,20,40.00
12,"AN","Anacapa Island","CC","Cathedral Cove",2010.00,"Macrocystis pyrifera","giant kelp, all",1991,8/29/1991 0:00:00,21.00,0.52,0.95,0.21,20,40.00
12,"AN","Anacapa Island","CC","Cathedral Cove",2010.00,"Macrocystis pyrifera","giant kelp, all",1992,8/20/1992 0:00:00,91.00,2.27,2.77,0.62,20,40.00
12,"AN","Anacapa Island","CC","Cathedral Cove",2010.00,"Macrocystis pyrifera","giant kelp, all",1993,8/26/1993 0:00:00,111.00,2.77,3.16,0.70,20,40.00
12,"AN","Anacapa Island","CC","Cathedral Cove",2010.00,"Macrocystis pyrifera","giant kelp, all",1994,8/11/1994 0:00:00,197.00,4.92,5.01,1.12,20,40.00
12,"AN","Anacapa Island","CC","Cathedral Cove",2010.00,"Macrocystis pyrifera","giant kelp, all",1995,6/19/1995 0:00:00,138.00,3.45,3.19,0.71,20,40.00
12,"AN","Anacapa Island","CC","Cathedral Cove",2012.00,"Eisenia arborea","Southern sea palm, all",1982,9/15/1982 0:00:00,1.00,0.03,0.18,0.03,30,30.00
12,"AN","Anacapa Island","CC","Cathedral Cove",2012.00,"Eisenia arborea","Southern sea palm, all",1983,8/8/1983 0:00:00,1.00,0.02,0.15,0.02,40,40.00
12,"AN","Anacapa Island","CC","Cathedral Cove",2012.00,"Eisenia arborea","Southern sea palm, all",1984,8/13/1984 0:00:00,4.00,0.10,0.49,0.07,40,40.00
12,"AN","Anacapa Island","CC","Cathedral Cove",2012.00,"Eisenia arborea","Southern sea palm, all",1985,6/10/1985 0:00:00,0.00,0.00,0.00,0.00,20,40.00
12,"AN","Anacapa Island","CC","Cathedral Cove",2012.00,"Eisenia arborea","Southern sea palm, all",1986,8/25/1986 0:00:00,0.00,0.00,0.00,0.00,20,40.00
12,"AN","Anacapa Island","CC","Cathedral Cove",2012.00,"Eisenia arborea","Southern sea palm, all",1987,7/13/1987 0:00:00,0.00,0.00,0.00,0.00,20,40.00
12,"AN","Anacapa Island","CC","Cathedral Cove",2012.00,"Eisenia arborea","Southern sea palm, all",1988,9/1/1988 0:00:00,0.00,0.00,0.00,0.00,20,40.00
12,"AN","Anacapa Island","CC","Cathedral Cove",2012.00,"Eisenia arborea","Southern sea palm, all",1989,6/22/1989 0:00:00,0.00,0.00,0.00,0.00,20,40.00
12,"AN","Anacapa Island","CC","Cathedral Cove",2012.00,"Eisenia arborea","Southern sea palm, all",1990,8/21/1990 0:00:00,0.00,0.00,0.00,0.00,20,40.00
12,"AN","Anacapa Island","CC","Cathedral Cove",2012.00,"Eisenia arborea","Southern sea palm, all",1991,8/29/1991 0:00:00,0.00,0.00,0.00,0.00,20,40.00
12,"AN","Anacapa Island","CC","Cathedral Cove",2012.00,"Eisenia arborea","Southern sea palm, all",1992,8/20/1992 0:00:00,0.00,0.00,0.00,0.00,20,40.00
12,"AN","Anacapa Island","CC","Cathedral Cove",2012.00,"Eisenia arborea","Southern sea palm, all",1993,8/26/1993 0:00:00,0.00,0.00,0.00,0.00,20,40.00
12,"AN","Anacapa Island","CC","Cathedral Cove",2012.00,"Eisenia arborea","Southern sea palm, all",1994,8/11/1994 0:00:00,0.00,0.00,0.00,0.00,20,40.00
12,"AN","Anacapa Island","CC","Cathedral Cove",2012.00,"Eisenia arborea","Southern sea palm, all",1995,6/19/1995 0:00:00,0.00,0.00,0.00,0.00,20,40.00
12,"AN","Anacapa Island","CC","Cathedral Cove",2013.00,"Pterygophora californica","California sea palm, all",1982,9/15/1982 0:00:00,1.00,0.03,0.18,0.03,30,30.00
12,"AN","Anacapa Island","CC","Cathedral Cove",2013.00,"Pterygophora californica","California sea palm, all",1983,8/8/1983 0:00:00,0.00,0.00,0.00,0.00,40,40.00
12,"AN","Anacapa Island","CC","Cathedral Cove",2013.00,"Pterygophora californica","California sea palm, all",1984,8/13/1984 0:00:00,3.00,0.07,0.47,0.07,40,40.00
12,"AN","Anacapa Island","CC","Cathedral Cove",2013.00,"Pterygophora californica","California sea palm, all",1985,6/10/1985 0:00:00,0.00,0.00,0.00,0.00,20,40.00
12,"AN","Anacapa Island","CC","Cathedral Cove",2013.00,"Pterygophora californica","California sea palm, all",1986,8/25/1986 0:00:00,0.00,0.00,0.00,0.00,20,40.00
12,"AN","Anacapa Island","CC","Cathedral Cove",2013.00,"Pterygophora californica","California sea palm, all",1987,7/13/1987 0:00:00,0.00,0.00,0.00,0.00,20,40.00
12,"AN","Anacapa Island","CC","Cathedral Cove",2013.00,"Pterygophora californica","California sea palm, all",1988,9/1/1988 0:00:00,0.00,0.00,0.00,0.00,20,40.00
12,"AN","Anacapa Island","CC","Cathedral Cove",2013.00,"Pterygophora californica","California sea palm, all",1989,6/22/1989 0:00:00,0.00,0.00,0.00,0.00,20,40.00
12,"AN","Anacapa Island","CC","Cathedral Cove",2013.00,"Pterygophora californica","California sea palm, all",1990,8/21/1990 0:00:00,0.00,0.00,0.00,0.00,20,40.00
12,"AN","Anacapa Island","CC","Cathedral Cove",2013.00,"Pterygophora californica","California sea palm, all",1991,8/29/1991 0:00:00,0.00,0.00,0.00,0.00,20,40.00
12,"AN","Anacapa Island","CC","Cathedral Cove",2013.00,"Pterygophora californica","California sea palm, all",1992,8/20/1992 0:00:00,0.00,0.00,0.00,0.00,20,40.00
12,"AN","Anacapa Island","CC","Cathedral Cove",2013.00,"Pterygophora californica","California sea palm, all",1993,8/26/1993 0:00:00,0.00,0.00,0.00,0.00,20,40.00
12,"AN","Anacapa Island","CC","Cathedral Cove",2013.00,"Pterygophora californica","California sea palm, all",1994,8/11/1994 0:00:00,0.00,0.00,0.00,0.00,20,40.00
12,"AN","Anacapa Island","CC","Cathedral Cove",2013.00,"Pterygophora californica","California sea palm, all",1995,6/19/1995 0:00:00,0.00,0.00,0.00,0.00,20,40.00
12,"AN","Anacapa Island","CC","Cathedral Cove",2014.00,"Laminaria farlowii","oar weed, all",1982,9/15/1982 0:00:00,63.00,2.09,2.38,0.43,30,30.00
12,"AN","Anacapa Island","CC","Cathedral Cove",2014.00,"Laminaria farlowii","oar weed, all",1983,8/8/1983 0:00:00,25.00,0.62,0.89,0.14,40,40.00
12,"AN","Anacapa Island","CC","Cathedral Cove",2014.00,"Laminaria farlowii","oar weed, all",1984,8/13/1984 0:00:00,10.00,0.25,0.70,0.11,40,40.00
12,"AN","Anacapa Island","CC","Cathedral Cove",2014.00,"Laminaria farlowii","oar weed, all",1985,6/10/1985 0:00:00,7.00,0.17,0.33,0.07,20,40.00
12,"AN","Anacapa Island","CC","Cathedral Cove",2014.00,"Laminaria farlowii","oar weed, all",1986,8/25/1986 0:00:00,0.00,0.00,0.00,0.00,20,40.00
12,"AN","Anacapa Island","CC","Cathedral Cove",2014.00,"Laminaria farlowii","oar weed, all",1987,7/13/1987 0:00:00,6.00,0.15,0.32,0.07,20,40.00
12,"AN","Anacapa Island","CC","Cathedral Cove",2014.00,"Laminaria farlowii","oar weed, all",1988,9/1/1988 0:00:00,0.00,0.00,0.00,0.00,20,40.00
12,"AN","Anacapa Island","CC","Cathedral Cove",2014.00,"Laminaria farlowii","oar weed, all",1989,6/22/1989 0:00:00,42.00,1.04,2.83,0.63,20,40.00
12,"AN","Anacapa Island","CC","Cathedral Cove",2014.00,"Laminaria farlowii","oar weed, all",1990,8/21/1990 0:00:00,5.00,0.12,0.31,0.07,20,40.00
12,"AN","Anacapa Island","CC","Cathedral Cove",2014.00,"Laminaria farlowii","oar weed, all",1991,8/29/1991 0:00:00,1.00,0.02,0.11,0.02,20,40.00
12,"AN","Anacapa Island","CC","Cathedral Cove",2014.00,"Laminaria farlowii","oar weed, all",1992,8/20/1992 0:00:00,26.00,0.64,0.74,0.16,20,40.00
12,"AN","Anacapa Island","CC","Cathedral Cove",2014.00,"Laminaria farlowii","oar weed, all",1993,8/26/1993 0:00:00,31.00,0.77,0.91,0.20,20,40.00
12,"AN","Anacapa Island","CC","Cathedral Cove",2014.00,"Laminaria farlowii","oar weed, all",1994,8/11/1994 0:00:00,68.00,1.70,3.15,0.70,20,40.00
12,"AN","Anacapa Island","CC","Cathedral Cove",2014.00,"Laminaria farlowii","oar weed, all",1995,6/19/1995 0:00:00,32.00,0.80,1.00,0.22,20,40.00
12,"AN","Anacapa Island","CC","Cathedral Cove",2016.00,"Sargassum horneri","Sargassum horneri, adult (>50cm or recepticles present)",2010,6/14/2010 0:00:00,0.00,0.00,0.00,0.00,12,24.00
12,"AN","Anacapa Island","CC","Cathedral Cove",2016.00,"Sargassum horneri","Sargassum horneri, adult (>50cm or recepticles present)",2011,5/19/2011 0:00:00,0.00,0.00,0.00,0.00,12,24.00
12,"AN","Anacapa Island","CC","Cathedral Cove",2016.00,"Sargassum horneri","Sargassum horneri, adult (>50cm or recepticles present)",2012,6/25/2012 0:00:00,0.00,0.00,0.00,0.00,12,24.00
12,"AN","Anacapa Island","CC","Cathedral Cove",2016.00,"Sargassum horneri","Sargassum horneri, adult (>50cm or recepticles present)",2013,5/31/2013 0:00:00,0.00,0.00,0.00,0.00,12,24.00
12,"AN","Anacapa Island","CC","Cathedral Cove",2016.00,"Sargassum horneri","Sargassum horneri, adult (>50cm or recepticles present)",2014,5/29/2014 0:00:00,9.00,0.37,0.71,0.20,12,24.00
12,"AN","Anacapa Island","CC","Cathedral Cove",2016.00,"Sargassum horneri","Sargassum horneri, adult (>50cm or recepticles present)",2015,5/27/2015 0:00:00,59.00,2.45,3.46,0.99,12,24.00
12,"AN","Anacapa Island","CC","Cathedral Cove",2016.00,"Sargassum horneri","Sargassum horneri, adult (>50cm or recepticles present)",2016,6/22/2016 0:00:00,110.00,4.58,4.63,1.33,12,24.00
12,"AN","Anacapa Island","CC","Cathedral Cove",2016.00,"Sargassum horneri","Sargassum horneri, adult (>50cm or recepticles present)",2017,6/23/2017 0:00:00,125.00,5.20,6.57,1.89,12,24.00
12,"AN","Anacapa Island","CC","Cathedral Cove",2016.50,"Sargassum horneri","Sargassum horneri, juvenile (<50cm and no recepticles)",2010,6/14/2010 0:00:00,0.00,0.00,0.00,0.00,12,24.00
12,"AN","Anacapa Island","CC","Cathedral Cove",2016.50,"Sargassum horneri","Sargassum horneri, juvenile (<50cm and no recepticles)",2011,5/19/2011 0:00:00,0.00,0.00,0.00,0.00,12,24.00
12,"AN","Anacapa Island","CC","Cathedral Cove",2016.50,"Sargassum horneri","Sargassum horneri, juvenile (<50cm and no recepticles)",2012,6/25/2012 0:00:00,0.00,0.00,0.00,0.00,12,24.00
12,"AN","Anacapa Island","CC","Cathedral Cove",2016.50,"Sargassum horneri","Sargassum horneri, juvenile (<50cm and no recepticles)",2013,5/31/2013 0:00:00,0.00,0.00,0.00,0.00,12,24.00
12,"AN","Anacapa Island","CC","Cathedral Cove",2016.50,"Sargassum horneri","Sargassum horneri, juvenile (<50cm and no recepticles)",2014,5/29/2014 0:00:00,11.00,0.45,0.75,0.21,12,24.00
12,"AN","Anacapa Island","CC","Cathedral Cove",2016.50,"Sargassum horneri","Sargassum horneri, juvenile (<50cm and no recepticles)",2015,5/27/2015 0:00:00,155.00,6.45,4.81,1.38,12,24.00
12,"AN","Anacapa Island","CC","Cathedral Cove",2016.50,"Sargassum horneri","Sargassum horneri, juvenile (<50cm and no recepticles)",2016,6/22/2016 0:00:00,165.00,6.87,6.84,1.97,12,24.00
12,"AN","Anacapa Island","CC","Cathedral Cove",2016.50,"Sargassum horneri","Sargassum horneri, juvenile (<50cm and no recepticles)",2017,6/23/2017 0:00:00,170.00,7.08,3.87,1.11,12,24.00
12,"AN","Anacapa Island","CC","Cathedral Cove",9005.00,"Cypraea spadicea","chestnut cowrie",1985,6/10/1985 0:00:00,3.00,0.07,0.18,0.04,20,40.00
12,"AN","Anacapa Island","CC","Cathedral Cove",9005.00,"Cypraea spadicea","chestnut cowrie",1986,8/25/1986 0:00:00,1.00,0.02,0.11,0.02,20,40.00
