SiteNumber,IslandCode,IslandName,SiteCode,SiteName,Species,ScientificName,CommonName,SurveyYear,SurveyDate,TotalCount,MeanDensity_sqm,StandardDeviation,StandardError,QuadratsSampled,TotalAreaSurveyed_sqm,AlternateTaxonName,SpeciesName,Life_Stage,Sex
13,AN,Anacapa Island,LC,Landing Cove,11005,Strongylocentrotus franciscanus,red sea urchin,2004,2004-08-09,55,2.29,3.27,0.94,12,24,Strongylocentrotus franciscanus,Strongylocentrotus franciscanus,NA,NA
13,AN,Anacapa Island,LC,Landing Cove,11005,Strongylocentrotus franciscanus,red sea urchin,2005,2005-09-05,66,2.75,2.3,0.66,12,24,Strongylocentrotus franciscanus,Strongylocentrotus franciscanus,NA,NA
13,AN,Anacapa Island,LC,Landing Cove,11005,Strongylocentrotus franciscanus,red sea urchin,2006,2006-08-21,87,3.62,3.31,0.95,12,24,Strongylocentrotus franciscanus,Strongylocentrotus franciscanus,NA,NA
13,AN,Anacapa Island,LC,Landing Cove,11005,Strongylocentrotus franciscanus,red sea urchin,2007,2007-06-18,84,3.5,4.21,1.21,12,24,Strongylocentrotus franciscanus,Strongylocentrotus franciscanus,NA,NA
13,AN,Anacapa Island,LC,Landing Cove,11005,Strongylocentrotus franciscanus,red sea urchin,2008,2008-08-25,46,1.91,2.05,0.59,12,24,Strongylocentrotus franciscanus,Strongylocentrotus franciscanus,NA,NA
13,AN,Anacapa Island,LC,Landing Cove,11005,Strongylocentrotus franciscanus,red sea urchin,2009,2009-06-01,46,1.91,1.99,0.57,12,24,Strongylocentrotus franciscanus,Strongylocentrotus franciscanus,NA,NA
13,AN,Anacapa Island,LC,Landing Cove,11005,Strongylocentrotus franciscanus,red sea urchin,2010,2010-06-04,67,2.79,2.7,0.78,12,24,Strongylocentrotus franciscanus,Strongylocentrotus franciscanus,NA,NA
13,AN,Anacapa Island,LC,Landing Cove,11005,Strongylocentrotus franciscanus,red sea urchin,2011,2011-06-02,103,4.29,4.51,1.3,12,24,Strongylocentrotus franciscanus,Strongylocentrotus franciscanus,NA,NA
13,AN,Anacapa Island,LC,Landing Cove,11005,Strongylocentrotus franciscanus,red sea urchin,2012,2012-06-26,50,2.08,2.53,0.73,12,24,Strongylocentrotus franciscanus,Strongylocentrotus franciscanus,NA,NA
13,AN,Anacapa Island,LC,Landing Cove,11005,Strongylocentrotus franciscanus,red sea urchin,2013,2013-08-12,64,2.66,3.99,1.15,12,24,Strongylocentrotus franciscanus,Strongylocentrotus franciscanus,NA,NA
13,AN,Anacapa Island,LC,Landing Cove,11005,Strongylocentrotus franciscanus,red sea urchin,2014,2014-06-25,36,1.5,1.73,0.5,12,24,Strongylocentrotus franciscanus,Strongylocentrotus franciscanus,NA,NA
13,AN,Anacapa Island,LC,Landing Cove,11005,Strongylocentrotus franciscanus,red sea urchin,2015,2015-09-18,28,1.16,1.09,0.31,12,24,Strongylocentrotus franciscanus,Strongylocentrotus franciscanus,NA,NA
13,AN,Anacapa Island,LC,Landing Cove,11005,Strongylocentrotus franciscanus,red sea urchin,2016,2016-08-22,7,0.29,0.45,0.12,12,24,Strongylocentrotus franciscanus,Strongylocentrotus franciscanus,NA,NA
13,AN,Anacapa Island,LC,Landing Cove,11005,Strongylocentrotus franciscanus,red sea urchin,2017,2017-06-08,5,0.2,0.39,0.11,12,24,Strongylocentrotus franciscanus,Strongylocentrotus franciscanus,NA,NA
13,AN,Anacapa Island,LC,Landing Cove,11006,Strongylocentrotus purpuratus,purple sea urchin,1982,1982-08-04,20,0.66,1.66,0.3,30,30,Strongylocentrotus purpuratus,Strongylocentrotus purpuratus,NA,NA
13,AN,Anacapa Island,LC,Landing Cove,11006,Strongylocentrotus purpuratus,purple sea urchin,1983,1983-08-12,35,0.87,2.11,0.33,40,40,Strongylocentrotus purpuratus,Strongylocentrotus purpuratus,NA,NA
13,AN,Anacapa Island,LC,Landing Cove,11006,Strongylocentrotus purpuratus,purple sea urchin,1984,1984-08-29,9,0.22,0.53,0.08,40,40,Strongylocentrotus purpuratus,Strongylocentrotus purpuratus,NA,NA
13,AN,Anacapa Island,LC,Landing Cove,11006,Strongylocentrotus purpuratus,purple sea urchin,1985,1985-09-23,16,0.4,0.5,0.11,20,40,Strongylocentrotus purpuratus,Strongylocentrotus purpuratus,NA,NA
13,AN,Anacapa Island,LC,Landing Cove,11006,Strongylocentrotus purpuratus,purple sea urchin,1986,1986-06-11,37,0.92,1.45,0.32,20,40,Strongylocentrotus purpuratus,Strongylocentrotus purpuratus,NA,NA
13,AN,Anacapa Island,LC,Landing Cove,11006,Strongylocentrotus purpuratus,purple sea urchin,1987,1987-08-24,52,1.29,2.2,0.49,20,40,Strongylocentrotus purpuratus,Strongylocentrotus purpuratus,NA,NA
13,AN,Anacapa Island,LC,Landing Cove,11006,Strongylocentrotus purpuratus,purple sea urchin,1988,1988-07-28,80,2,1.73,0.38,20,40,Strongylocentrotus purpuratus,Strongylocentrotus purpuratus,NA,NA
13,AN,Anacapa Island,LC,Landing Cove,11006,Strongylocentrotus purpuratus,purple sea urchin,1989,1989-07-28,78,1.95,2.26,0.5,20,40,Strongylocentrotus purpuratus,Strongylocentrotus purpuratus,NA,NA
13,AN,Anacapa Island,LC,Landing Cove,11006,Strongylocentrotus purpuratus,purple sea urchin,1990,1990-08-20,24,0.6,1,0.22,20,40,Strongylocentrotus purpuratus,Strongylocentrotus purpuratus,NA,NA
13,AN,Anacapa Island,LC,Landing Cove,11006,Strongylocentrotus purpuratus,purple sea urchin,1991,1991-09-30,118,2.95,2.79,0.62,20,40,Strongylocentrotus purpuratus,Strongylocentrotus purpuratus,NA,NA
13,AN,Anacapa Island,LC,Landing Cove,11006,Strongylocentrotus purpuratus,purple sea urchin,1992,1992-09-01,86,2.15,3.29,0.73,20,40,Strongylocentrotus purpuratus,Strongylocentrotus purpuratus,NA,NA
13,AN,Anacapa Island,LC,Landing Cove,11006,Strongylocentrotus purpuratus,purple sea urchin,1993,1993-08-25,70,1.75,2.23,0.5,20,40,Strongylocentrotus purpuratus,Strongylocentrotus purpuratus,NA,NA
13,AN,Anacapa Island,LC,Landing Cove,11006,Strongylocentrotus purpuratus,purple sea urchin,1994,1994-08-12,68,1.7,2.45,0.54,20,40,Strongylocentrotus purpuratus,Strongylocentrotus purpuratus,NA,NA
13,AN,Anacapa Island,LC,Landing Cove,11006,Strongylocentrotus purpuratus,purple sea urchin,1995,1995-08-07,158,3.95,3.58,0.8,20,40,Strongylocentrotus purpuratus,Strongylocentrotus purpuratus,NA,NA
13,AN,Anacapa Island,LC,Landing Cove,11006,Strongylocentrotus purpuratus,purple sea urchin,1996,1996-08-05,71,2.95,3.07,0.88,12,24,Strongylocentrotus purpuratus,Strongylocentrotus purpuratus,NA,NA
13,AN,Anacapa Island,LC,Landing Cove,11006,Strongylocentrotus purpuratus,purple sea urchin,1997,1997-08-04,61,2.54,3.53,1.01,12,24,Strongylocentrotus purpuratus,Strongylocentrotus purpuratus,NA,NA
13,AN,Anacapa Island,LC,Landing Cove,11006,Strongylocentrotus purpuratus,purple sea urchin,1998,1998-07-20,40,1.66,1.94,0.56,12,24,Strongylocentrotus purpuratus,Strongylocentrotus purpuratus,NA,NA
13,AN,Anacapa Island,LC,Landing Cove,11006,Strongylocentrotus purpuratus,purple sea urchin,1999,1999-08-02,69,2.87,4.46,1.28,12,24,Strongylocentrotus purpuratus,Strongylocentrotus purpuratus,NA,NA
13,AN,Anacapa Island,LC,Landing Cove,11006,Strongylocentrotus purpuratus,purple sea urchin,2000,2000-07-31,96,4,4.29,1.24,12,24,Strongylocentrotus purpuratus,Strongylocentrotus purpuratus,NA,NA
13,AN,Anacapa Island,LC,Landing Cove,11006,Strongylocentrotus purpuratus,purple sea urchin,2001,2001-06-11,141,5.87,7.06,2.03,12,24,Strongylocentrotus purpuratus,Strongylocentrotus purpuratus,NA,NA
13,AN,Anacapa Island,LC,Landing Cove,11006,Strongylocentrotus purpuratus,purple sea urchin,2002,2002-08-05,105,4.37,3.67,1.06,12,24,Strongylocentrotus purpuratus,Strongylocentrotus purpuratus,NA,NA
13,AN,Anacapa Island,LC,Landing Cove,11006,Strongylocentrotus purpuratus,purple sea urchin,2003,2003-08-04,95,3.95,2.55,0.73,12,24,Strongylocentrotus purpuratus,Strongylocentrotus purpuratus,NA,NA
13,AN,Anacapa Island,LC,Landing Cove,11006,Strongylocentrotus purpuratus,purple sea urchin,2004,2004-08-09,62,2.58,2.77,0.79,12,24,Strongylocentrotus purpuratus,Strongylocentrotus purpuratus,NA,NA
13,AN,Anacapa Island,LC,Landing Cove,11006,Strongylocentrotus purpuratus,purple sea urchin,2005,2005-09-05,32,1.33,2.05,0.59,12,24,Strongylocentrotus purpuratus,Strongylocentrotus purpuratus,NA,NA
13,AN,Anacapa Island,LC,Landing Cove,11006,Strongylocentrotus purpuratus,purple sea urchin,2006,2006-08-21,57,2.37,3.26,0.94,12,24,Strongylocentrotus purpuratus,Strongylocentrotus purpuratus,NA,NA
13,AN,Anacapa Island,LC,Landing Cove,11006,Strongylocentrotus purpuratus,purple sea urchin,2007,2007-06-18,50,2.08,2.45,0.7,12,24,Strongylocentrotus purpuratus,Strongylocentrotus purpuratus,NA,NA
13,AN,Anacapa Island,LC,Landing Cove,11006,Strongylocentrotus purpuratus,purple sea urchin,2008,2008-08-25,45,1.87,2.63,0.76,12,24,Strongylocentrotus purpuratus,Strongylocentrotus purpuratus,NA,NA
13,AN,Anacapa Island,LC,Landing Cove,11006,Strongylocentrotus purpuratus,purple sea urchin,2009,2009-06-01,63,2.62,3.75,1.08,12,24,Strongylocentrotus purpuratus,Strongylocentrotus purpuratus,NA,NA
13,AN,Anacapa Island,LC,Landing Cove,11006,Strongylocentrotus purpuratus,purple sea urchin,2010,2010-06-04,96,4,5.54,1.6,12,24,Strongylocentrotus purpuratus,Strongylocentrotus purpuratus,NA,NA
13,AN,Anacapa Island,LC,Landing Cove,11006,Strongylocentrotus purpuratus,purple sea urchin,2011,2011-06-02,193,8.04,11,3.17,12,24,Strongylocentrotus purpuratus,Strongylocentrotus purpuratus,NA,NA
13,AN,Anacapa Island,LC,Landing Cove,11006,Strongylocentrotus purpuratus,purple sea urchin,2012,2012-06-26,64,2.66,3.2,0.92,12,24,Strongylocentrotus purpuratus,Strongylocentrotus purpuratus,NA,NA
13,AN,Anacapa Island,LC,Landing Cove,11006,Strongylocentrotus purpuratus,purple sea urchin,2013,2013-08-12,51,2.12,3.11,0.89,12,24,Strongylocentrotus purpuratus,Strongylocentrotus purpuratus,NA,NA
13,AN,Anacapa Island,LC,Landing Cove,11006,Strongylocentrotus purpuratus,purple sea urchin,2014,2014-06-25,88,3.66,4.19,1.2,12,24,Strongylocentrotus purpuratus,Strongylocentrotus purpuratus,NA,NA
13,AN,Anacapa Island,LC,Landing Cove,11006,Strongylocentrotus purpuratus,purple sea urchin,2015,2015-09-18,29,1.2,1.15,0.33,12,24,Strongylocentrotus purpuratus,Strongylocentrotus purpuratus,NA,NA
13,AN,Anacapa Island,LC,Landing Cove,11006,Strongylocentrotus purpuratus,purple sea urchin,2016,2016-08-22,11,0.45,0.65,0.18,12,24,Strongylocentrotus purpuratus,Strongylocentrotus purpuratus,NA,NA
13,AN,Anacapa Island,LC,Landing Cove,11006,Strongylocentrotus purpuratus,purple sea urchin,2017,2017-06-08,5,0.2,0.39,0.11,12,24,Strongylocentrotus purpuratus,Strongylocentrotus purpuratus,NA,NA
13,AN,Anacapa Island,LC,Landing Cove,11007,Parastichopus parvimensis,warty sea cucumber,1982,1982-08-04,21,0.69,1.39,0.25,30,30,Parastichopus parvimensis,Parastichopus parvimensis,NA,NA
13,AN,Anacapa Island,LC,Landing Cove,11007,Parastichopus parvimensis,warty sea cucumber,1983,1983-08-12,27,0.67,1.32,0.2,40,40,Parastichopus parvimensis,Parastichopus parvimensis,NA,NA
13,AN,Anacapa Island,LC,Landing Cove,11007,Parastichopus parvimensis,warty sea cucumber,1984,1984-08-29,8,0.2,0.51,0.08,40,40,Parastichopus parvimensis,Parastichopus parvimensis,NA,NA
13,AN,Anacapa Island,LC,Landing Cove,11007,Parastichopus parvimensis,warty sea cucumber,1985,1985-09-23,2,0.05,0.15,0.03,20,40,Parastichopus parvimensis,Parastichopus parvimensis,NA,NA
13,AN,Anacapa Island,LC,Landing Cove,11007,Parastichopus parvimensis,warty sea cucumber,1986,1986-06-11,29,0.72,0.83,0.18,20,40,Parastichopus parvimensis,Parastichopus parvimensis,NA,NA
13,AN,Anacapa Island,LC,Landing Cove,11007,Parastichopus parvimensis,warty sea cucumber,1987,1987-08-24,12,0.3,0.44,0.09,20,40,Parastichopus parvimensis,Parastichopus parvimensis,NA,NA
13,AN,Anacapa Island,LC,Landing Cove,11007,Parastichopus parvimensis,warty sea cucumber,1988,1988-07-28,35,0.87,0.66,0.14,20,40,Parastichopus parvimensis,Parastichopus parvimensis,NA,NA
13,AN,Anacapa Island,LC,Landing Cove,11007,Parastichopus parvimensis,warty sea cucumber,1989,1989-07-28,43,1.07,0.97,0.21,20,40,Parastichopus parvimensis,Parastichopus parvimensis,NA,NA
13,AN,Anacapa Island,LC,Landing Cove,11007,Parastichopus parvimensis,warty sea cucumber,1990,1990-08-20,28,0.69,1.04,0.23,20,40,Parastichopus parvimensis,Parastichopus parvimensis,NA,NA
13,AN,Anacapa Island,LC,Landing Cove,11007,Parastichopus parvimensis,warty sea cucumber,1991,1991-09-30,4,0.1,0.2,0.04,20,40,Parastichopus parvimensis,Parastichopus parvimensis,NA,NA
13,AN,Anacapa Island,LC,Landing Cove,11007,Parastichopus parvimensis,warty sea cucumber,1992,1992-09-01,18,0.44,0.58,0.13,20,40,Parastichopus parvimensis,Parastichopus parvimensis,NA,NA
13,AN,Anacapa Island,LC,Landing Cove,11007,Parastichopus parvimensis,warty sea cucumber,1993,1993-08-25,10,0.25,0.38,0.08,20,40,Parastichopus parvimensis,Parastichopus parvimensis,NA,NA
13,AN,Anacapa Island,LC,Landing Cove,11007,Parastichopus parvimensis,warty sea cucumber,1994,1994-08-12,9,0.22,0.49,0.11,20,40,Parastichopus parvimensis,Parastichopus parvimensis,NA,NA
13,AN,Anacapa Island,LC,Landing Cove,11007,Parastichopus parvimensis,warty sea cucumber,1995,1995-08-07,21,0.52,0.61,0.13,20,40,Parastichopus parvimensis,Parastichopus parvimensis,NA,NA
13,AN,Anacapa Island,LC,Landing Cove,11007,Parastichopus parvimensis,warty sea cucumber,1996,1996-08-05,18,0.75,0.72,0.2,12,24,Parastichopus parvimensis,Parastichopus parvimensis,NA,NA
13,AN,Anacapa Island,LC,Landing Cove,11007,Parastichopus parvimensis,warty sea cucumber,1997,1997-08-04,17,0.7,1.55,0.44,12,24,Parastichopus parvimensis,Parastichopus parvimensis,NA,NA
13,AN,Anacapa Island,LC,Landing Cove,11007,Parastichopus parvimensis,warty sea cucumber,1998,1998-07-20,16,0.66,0.71,0.2,12,24,Parastichopus parvimensis,Parastichopus parvimensis,NA,NA
13,AN,Anacapa Island,LC,Landing Cove,11007,Parastichopus parvimensis,warty sea cucumber,1999,1999-08-02,10,0.41,0.63,0.18,12,24,Parastichopus parvimensis,Parastichopus parvimensis,NA,NA
13,AN,Anacapa Island,LC,Landing Cove,11007,Parastichopus parvimensis,warty sea cucumber,2000,2000-07-31,19,0.79,0.68,0.19,12,24,Parastichopus parvimensis,Parastichopus parvimensis,NA,NA
13,AN,Anacapa Island,LC,Landing Cove,11007,Parastichopus parvimensis,warty sea cucumber,2001,2001-06-11,28,1.16,0.93,0.27,12,24,Parastichopus parvimensis,Parastichopus parvimensis,NA,NA
13,AN,Anacapa Island,LC,Landing Cove,11007,Parastichopus parvimensis,warty sea cucumber,2002,2002-08-05,34,1.41,1.18,0.34,12,24,Parastichopus parvimensis,Parastichopus parvimensis,NA,NA
13,AN,Anacapa Island,LC,Landing Cove,11007,Parastichopus parvimensis,warty sea cucumber,2003,2003-08-04,26,1.08,1.01,0.29,12,24,Parastichopus parvimensis,Parastichopus parvimensis,NA,NA
13,AN,Anacapa Island,LC,Landing Cove,11007,Parastichopus parvimensis,warty sea cucumber,2004,2004-08-09,21,0.87,0.9,0.26,12,24,Parastichopus parvimensis,Parastichopus parvimensis,NA,NA
13,AN,Anacapa Island,LC,Landing Cove,11007,Parastichopus parvimensis,warty sea cucumber,2005,2005-09-05,3,0.12,0.43,0.12,12,24,Parastichopus parvimensis,Parastichopus parvimensis,NA,NA
13,AN,Anacapa Island,LC,Landing Cove,11007,Parastichopus parvimensis,warty sea cucumber,2006,2006-08-21,11,0.45,0.58,0.16,12,24,Parastichopus parvimensis,Parastichopus parvimensis,NA,NA
13,AN,Anacapa Island,LC,Landing Cove,11007,Parastichopus parvimensis,warty sea cucumber,2007,2007-06-18,16,0.66,0.71,0.2,12,24,Parastichopus parvimensis,Parastichopus parvimensis,NA,NA
13,AN,Anacapa Island,LC,Landing Cove,11007,Parastichopus parvimensis,warty sea cucumber,2008,2008-08-25,18,0.75,0.96,0.27,12,24,Parastichopus parvimensis,Parastichopus parvimensis,NA,NA
13,AN,Anacapa Island,LC,Landing Cove,11007,Parastichopus parvimensis,warty sea cucumber,2009,2009-06-01,21,0.87,1.18,0.34,12,24,Parastichopus parvimensis,Parastichopus parvimensis,NA,NA
13,AN,Anacapa Island,LC,Landing Cove,11007,Parastichopus parvimensis,warty sea cucumber,2010,2010-06-04,8,0.33,0.38,0.11,12,24,Parastichopus parvimensis,Parastichopus parvimensis,NA,NA
13,AN,Anacapa Island,LC,Landing Cove,11007,Parastichopus parvimensis,warty sea cucumber,2011,2011-06-02,10,0.41,0.7,0.2,12,24,Parastichopus parvimensis,Parastichopus parvimensis,NA,NA
13,AN,Anacapa Island,LC,Landing Cove,11007,Parastichopus parvimensis,warty sea cucumber,2012,2012-06-26,6,0.25,0.39,0.11,12,24,Parastichopus parvimensis,Parastichopus parvimensis,NA,NA
13,AN,Anacapa Island,LC,Landing Cove,11007,Parastichopus parvimensis,warty sea cucumber,2013,2013-08-12,13,0.54,0.91,0.26,12,24,Parastichopus parvimensis,Parastichopus parvimensis,NA,NA
13,AN,Anacapa Island,LC,Landing Cove,11007,Parastichopus parvimensis,warty sea cucumber,2014,2014-06-25,13,0.54,0.75,0.21,12,24,Parastichopus parvimensis,Parastichopus parvimensis,NA,NA
13,AN,Anacapa Island,LC,Landing Cove,11007,Parastichopus parvimensis,warty sea cucumber,2015,2015-09-18,1,0.04,0.14,0.04,12,24,Parastichopus parvimensis,Parastichopus parvimensis,NA,NA
13,AN,Anacapa Island,LC,Landing Cove,11007,Parastichopus parvimensis,warty sea cucumber,2016,2016-08-22,5,0.2,0.58,0.16,12,24,Parastichopus parvimensis,Parastichopus parvimensis,NA,NA
13,AN,Anacapa Island,LC,Landing Cove,11007,Parastichopus parvimensis,warty sea cucumber,2017,2017-06-08,3,0.12,0.22,0.06,12,24,Parastichopus parvimensis,Parastichopus parvimensis,NA,NA
13,AN,Anacapa Island,LC,Landing Cove,11009,Centrostephanus coronatus,Coronado urchin,1996,1996-08-05,0,0,0,0,12,24,Centrostephanus coronatus,Centrostephanus coronatus,NA,NA
13,AN,Anacapa Island,LC,Landing Cove,11009,Centrostephanus coronatus,Coronado urchin,1997,1997-08-04,2,0.08,0.19,0.05,12,24,Centrostephanus coronatus,Centrostephanus coronatus,NA,NA
13,AN,Anacapa Island,LC,Landing Cove,11009,Centrostephanus coronatus,Coronado urchin,1998,1998-07-20,1,0.04,0.14,0.04,12,24,Centrostephanus coronatus,Centrostephanus coronatus,NA,NA
13,AN,Anacapa Island,LC,Landing Cove,11009,Centrostephanus coronatus,Coronado urchin,1999,1999-08-02,3,0.12,0.31,0.08,12,24,Centrostephanus coronatus,Centrostephanus coronatus,NA,NA
13,AN,Anacapa Island,LC,Landing Cove,11009,Centrostephanus coronatus,Coronado urchin,2000,2000-07-31,3,0.12,0.31,0.08,12,24,Centrostephanus coronatus,Centrostephanus coronatus,NA,NA
13,AN,Anacapa Island,LC,Landing Cove,11009,Centrostephanus coronatus,Coronado urchin,2001,2001-06-11,1,0.04,0.14,0.04,12,24,Centrostephanus coronatus,Centrostephanus coronatus,NA,NA
13,AN,Anacapa Island,LC,Landing Cove,11009,Centrostephanus coronatus,Coronado urchin,2002,2002-08-05,3,0.12,0.43,0.12,12,24,Centrostephanus coronatus,Centrostephanus coronatus,NA,NA
13,AN,Anacapa Island,LC,Landing Cove,11009,Centrostephanus coronatus,Coronado urchin,2003,2003-08-04,1,0.04,0.14,0.04,12,24,Centrostephanus coronatus,Centrostephanus coronatus,NA,NA
13,AN,Anacapa Island,LC,Landing Cove,11009,Centrostephanus coronatus,Coronado urchin,2004,2004-08-09,0,0,0,0,12,24,Centrostephanus coronatus,Centrostephanus coronatus,NA,NA
13,AN,Anacapa Island,LC,Landing Cove,11009,Centrostephanus coronatus,Coronado urchin,2005,2005-09-05,1,0.04,0.14,0.04,12,24,Centrostephanus coronatus,Centrostephanus coronatus,NA,NA
13,AN,Anacapa Island,LC,Landing Cove,11009,Centrostephanus coronatus,Coronado urchin,2006,2006-08-21,1,0.04,0.14,0.04,12,24,Centrostephanus coronatus,Centrostephanus coronatus,NA,NA
13,AN,Anacapa Island,LC,Landing Cove,11009,Centrostephanus coronatus,Coronado urchin,2007,2007-06-18,0,0,0,0,12,24,Centrostephanus coronatus,Centrostephanus coronatus,NA,NA
13,AN,Anacapa Island,LC,Landing Cove,11009,Centrostephanus coronatus,Coronado urchin,2008,2008-08-25,0,0,0,0,12,24,Centrostephanus coronatus,Centrostephanus coronatus,NA,NA
13,AN,Anacapa Island,LC,Landing Cove,11009,Centrostephanus coronatus,Coronado urchin,2009,2009-06-01,0,0,0,0,12,24,Centrostephanus coronatus,Centrostephanus coronatus,NA,NA
13,AN,Anacapa Island,LC,Landing Cove,11009,Centrostephanus coronatus,Coronado urchin,2010,2010-06-04,0,0,0,0,12,24,Centrostephanus coronatus,Centrostephanus coronatus,NA,NA
13,AN,Anacapa Island,LC,Landing Cove,11009,Centrostephanus coronatus,Coronado urchin,2011,2011-06-02,0,0,0,0,12,24,Centrostephanus coronatus,Centrostephanus coronatus,NA,NA
13,AN,Anacapa Island,LC,Landing Cove,11009,Centrostephanus coronatus,Coronado urchin,2012,2012-06-26,0,0,0,0,12,24,Centrostephanus coronatus,Centrostephanus coronatus,NA,NA
13,AN,Anacapa Island,LC,Landing Cove,11009,Centrostephanus coronatus,Coronado urchin,2013,2013-08-12,2,0.08,0.28,0.08,12,24,Centrostephanus coronatus,Centrostephanus coronatus,NA,NA
13,AN,Anacapa Island,LC,Landing Cove,11009,Centrostephanus coronatus,Coronado urchin,2014,2014-06-25,2,0.08,0.28,0.08,12,24,Centrostephanus coronatus,Centrostephanus coronatus,NA,NA
13,AN,Anacapa Island,LC,Landing Cove,11009,Centrostephanus coronatus,Coronado urchin,2015,2015-09-18,12,0.5,0.82,0.23,12,24,Centrostephanus coronatus,Centrostephanus coronatus,NA,NA
13,AN,Anacapa Island,LC,Landing Cove,11009,Centrostephanus coronatus,Coronado urchin,2016,2016-08-22,12,0.5,0.79,0.23,12,24,Centrostephanus coronatus,Centrostephanus coronatus,NA,NA
13,AN,Anacapa Island,LC,Landing Cove,11009,Centrostephanus coronatus,Coronado urchin,2017,2017-06-08,4,0.16,0.32,0.09,12,24,Centrostephanus coronatus,Centrostephanus coronatus,NA,NA
13,AN,Anacapa Island,LC,Landing Cove,12002,Styela montereyensis,stalked tunicate,1982,1982-08-04,22,0.73,1.2,0.21,30,30,Styela montereyensis,Styela montereyensis,NA,NA
13,AN,Anacapa Island,LC,Landing Cove,12002,Styela montereyensis,stalked tunicate,1983,1983-08-12,7,0.17,0.71,0.11,40,40,Styela montereyensis,Styela montereyensis,NA,NA
13,AN,Anacapa Island,LC,Landing Cove,12002,Styela montereyensis,stalked tunicate,1984,1984-08-29,1,0.02,0.15,0.02,40,40,Styela montereyensis,Styela montereyensis,NA,NA
13,AN,Anacapa Island,LC,Landing Cove,12002,Styela montereyensis,stalked tunicate,1985,1985-09-23,0,0,0,0,20,40,Styela montereyensis,Styela montereyensis,NA,NA
13,AN,Anacapa Island,LC,Landing Cove,12002,Styela montereyensis,stalked tunicate,1986,1986-06-11,0,0,0,0,20,40,Styela montereyensis,Styela montereyensis,NA,NA
13,AN,Anacapa Island,LC,Landing Cove,12002,Styela montereyensis,stalked tunicate,1987,1987-08-24,0,0,0,0,20,40,Styela montereyensis,Styela montereyensis,NA,NA
13,AN,Anacapa Island,LC,Landing Cove,12002,Styela montereyensis,stalked tunicate,1988,1988-07-28,0,0,0,0,20,40,Styela montereyensis,Styela montereyensis,NA,NA
13,AN,Anacapa Island,LC,Landing Cove,12002,Styela montereyensis,stalked tunicate,1989,1989-07-28,0,0,0,0,20,40,Styela montereyensis,Styela montereyensis,NA,NA
13,AN,Anacapa Island,LC,Landing Cove,12002,Styela montereyensis,stalked tunicate,1990,1990-08-20,3,0.07,0.18,0.04,20,40,Styela montereyensis,Styela montereyensis,NA,NA
